segmento,pais,produto,faixa_desconto,data,ano,numero_mes,nome_mes,trimestre,unidades_vendidas,preco_fabricacao,preco_venda,vendas_brutas,descontos,vendas_liquidas,custo_mercadoria_vendida,lucro,margem_lucro,percentual_desconto,data_processamento,lucro_zscore,transacao_suspeita,lucro_medio_pais,lucro_relativo_pais,dia_da_semana
GOVERNMENT,CANADA,AMARILLA,MEDIUM,2014-06-01,2014,6,JUNE,2,708.0,260,20,14160.0,1132.8,13027.2,7080.0,5947.200000000001,45.65,8.0,2025-11-07 21:38:37.145146,-0.3460683108482126,False,9948.008970588236,0.5978281701979945,Domingo
GOVERNMENT,UNITED STATES OF AMERICA,AMARILLA,MEDIUM,2014-06-01,2014,6,JUNE,2,2907.0,260,7,20349.0,1627.92,18721.08,14535.0,4186.080000000002,22.36,8.0,2025-11-07 21:38:37.145146,-0.5431688674290961,False,9975.668039215687,0.41962903973387655,Domingo
GOVERNMENT,GERMANY,AMARILLA,MEDIUM,2014-06-01,2014,6,JUNE,2,1366.0,260,20,27320.0,2185.6,25134.4,13660.0,11474.4,45.65,8.0,2025-11-07 21:38:37.145146,0.2725233787208456,False,8134.500666666666,1.4105844316934513,Domingo
GOVERNMENT,GERMANY,AMARILLA,MEDIUM,2014-11-01,2014,11,NOVEMBER,4,1520.0,260,20,30400.0,2432.0,27968.0,15200.0,12768.0,45.65,8.0,2025-11-07 21:38:37.145146,0.41730015713062524,False,8134.500666666666,1.5696107878287306,Sábado
MIDMARKET,GERMANY,AMARILLA,MEDIUM,2014-12-01,2014,12,DECEMBER,4,711.0,260,15,10665.0,853.2,9811.8,7110.0,2701.7999999999997,27.54,8.0,2025-11-07 21:38:37.145146,-0.7092861190200578,False,8134.500666666666,0.33214085421018674,Segunda-feira
CHANNEL PARTNERS,MEXICO,AMARILLA,MEDIUM,2013-12-01,2013,12,DECEMBER,4,1375.0,260,12,16500.0,1320.0,15180.0,4125.0,11055.0,72.83,8.0,2025-11-07 21:38:37.145146,0.22558508182453954,False,7735.317946428571,1.4291590955358389,Domingo
SMALL BUSINESS,MEXICO,AMARILLA,MEDIUM,2014-12-01,2014,12,DECEMBER,4,635.0,260,300,190500.0,15240.0,175260.0,158750.0,16510.0,9.42,8.0,2025-11-07 21:38:37.145146,0.8360963111267564,False,7735.317946428571,2.134366048602144,Segunda-feira
GOVERNMENT,UNITED STATES OF AMERICA,VTT,MEDIUM,2014-07-01,2014,7,JULY,3,436.5,250,20,8730.0,698.4000000000001,8031.6,4365.0,3666.6,45.65,8.0,2025-11-07 21:38:37.145146,-0.6013078909667526,False,9975.668039215687,0.36755433175864555,Terça-feira
CHANNEL PARTNERS,MEXICO,CARRETERA,MEDIUM,2013-10-01,2013,10,OCTOBER,4,367.0,3,12,4404.0,396.36,4007.64,1101.0,2906.64,72.53,9.0,2025-11-07 21:38:37.145146,-0.6863608907505315,False,7735.317946428571,0.37576218846207965,Terça-feira
SMALL BUSINESS,FRANCE,MONTANA,MEDIUM,2013-09-01,2013,9,SEPTEMBER,3,322.0,5,300,96600.0,8694.0,87906.0,80500.0,7406.0,8.42,9.0,2025-11-07 21:38:37.145146,-0.18280272307441361,False,9547.830817307693,0.7756735683433854,Domingo
CHANNEL PARTNERS,CANADA,MONTANA,MEDIUM,2014-11-01,2014,11,NOVEMBER,4,2321.0,5,12,27852.0,2506.68,25345.32,6963.0,18382.32,72.53,9.0,2025-11-07 21:38:37.145146,1.0456421195313625,False,9948.008970588236,1.8478391057294186,Sábado
ENTERPRISE,FRANCE,MONTANA,MEDIUM,2013-11-01,2013,11,NOVEMBER,4,1857.0,5,125,232125.0,20891.25,211233.75,222840.0,0.0,-5.49,9.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9547.830817307693,0.0,Sexta-feira
GOVERNMENT,CANADA,MONTANA,MEDIUM,2013-12-01,2013,12,DECEMBER,4,1611.0,5,7,11277.0,1014.93,10262.07,8055.0,2207.07,21.51,9.0,2025-11-07 21:38:37.145146,-0.764655178685078,False,9948.008970588236,0.2218604754504452,Domingo
SMALL BUSINESS,GERMANY,MONTANA,MEDIUM,2013-12-01,2013,12,DECEMBER,4,334.0,5,300,100200.0,9018.0,91182.0,83500.0,7682.0,8.42,9.0,2025-11-07 21:38:37.145146,-0.15191342897956267,False,8134.500666666666,0.9443726560228939,Domingo
MIDMARKET,UNITED STATES OF AMERICA,PASEO,MEDIUM,2014-04-01,2014,4,APRIL,2,3675.0,10,15,55125.0,4961.25,50163.75,36750.0,13413.75,26.74,9.0,2025-11-07 21:38:37.145146,0.48957103271667596,False,9975.668039215687,1.3446467892945868,Terça-feira
MIDMARKET,FRANCE,PASEO,MEDIUM,2014-10-01,2014,10,OCTOBER,4,1227.0,10,15,18405.0,1656.45,16748.55,12270.0,4478.549999999999,26.74,9.0,2025-11-07 21:38:37.145146,-0.5104362882844549,False,9547.830817307693,0.46906465831815664,Quarta-feira
CHANNEL PARTNERS,MEXICO,PASEO,MEDIUM,2013-10-01,2013,10,OCTOBER,4,367.0,10,12,4404.0,396.36,4007.64,1101.0,2906.64,72.53,9.0,2025-11-07 21:38:37.145146,-0.6863608907505315,False,7735.317946428571,0.37576218846207965,Terça-feira
CHANNEL PARTNERS,GERMANY,PASEO,MEDIUM,2013-11-01,2013,11,NOVEMBER,4,1775.0,10,12,21300.0,1917.0,19383.0,5325.0,14058.0,72.53,9.0,2025-11-07 21:38:37.145146,0.561674031704385,False,8134.500666666666,1.7281945845313516,Sexta-feira
MIDMARKET,MEXICO,VELO,MEDIUM,2014-05-01,2014,5,MAY,2,245.0,120,15,3675.0,330.75,3344.25,2450.0,894.25,26.74,9.0,2025-11-07 21:38:37.145146,-0.9115830159082745,False,7735.317946428571,0.1156061077506037,Quinta-feira
ENTERPRISE,CANADA,VELO,MEDIUM,2014-09-01,2014,9,SEPTEMBER,3,567.0,120,125,70875.0,6378.75,64496.25,68040.0,0.0,-5.49,9.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9948.008970588236,0.0,Segunda-feira
ENTERPRISE,MEXICO,VELO,MEDIUM,2014-09-01,2014,9,SEPTEMBER,3,2110.0,120,125,263750.0,23737.5,240012.5,253200.0,0.0,-5.49,9.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,7735.317946428571,0.0,Segunda-feira
CHANNEL PARTNERS,UNITED STATES OF AMERICA,VTT,MEDIUM,2014-01-01,2014,1,JANUARY,1,1956.0,250,12,23472.0,2112.48,21359.52,5868.0,15491.52,72.53,9.0,2025-11-07 21:38:37.145146,0.7221103392074674,False,9975.668039215687,1.5529305846085457,Quarta-feira
CHANNEL PARTNERS,GERMANY,VTT,MEDIUM,2014-05-01,2014,5,MAY,2,880.0,250,12,10560.0,950.4,9609.6,2640.0,6969.6,72.53,9.0,2025-11-07 21:38:37.145146,-0.23164362141859093,False,8134.500666666666,0.8567950616268108,Quinta-feira
CHANNEL PARTNERS,FRANCE,VTT,MEDIUM,2013-09-01,2013,9,SEPTEMBER,3,2234.0,250,12,26808.0,2412.72,24395.28,6702.0,17693.28,72.53,9.0,2025-11-07 21:38:37.145146,0.9685263253171738,False,9547.830817307693,1.8531203933700584,Domingo
MIDMARKET,FRANCE,VTT,MEDIUM,2014-10-01,2014,10,OCTOBER,4,1227.0,250,15,18405.0,1656.45,16748.55,12270.0,4478.549999999999,26.74,9.0,2025-11-07 21:38:37.145146,-0.5104362882844549,False,9547.830817307693,0.46906465831815664,Quarta-feira
ENTERPRISE,MEXICO,VTT,MEDIUM,2014-11-01,2014,11,NOVEMBER,4,877.0,250,125,109625.0,9866.25,99758.75,105240.0,0.0,-5.49,9.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,7735.317946428571,0.0,Sábado
MIDMARKET,GERMANY,AMARILLA,MEDIUM,2013-11-01,2013,11,NOVEMBER,4,970.0,260,15,14550.0,1309.5,13240.5,9700.0,3540.5,26.74,9.0,2025-11-07 21:38:37.145146,-0.6154207170006684,False,8134.500666666666,0.43524490870203797,Sexta-feira
GOVERNMENT,MEXICO,AMARILLA,MEDIUM,2014-11-01,2014,11,NOVEMBER,4,1694.0,260,20,33880.0,3049.2,30830.8,16940.0,13890.8,45.05,9.0,2025-11-07 21:38:37.145146,0.5429613868759101,False,7735.317946428571,1.795763289395679,Sábado
GOVERNMENT,GERMANY,CARRETERA,MEDIUM,2014-05-01,2014,5,MAY,2,663.0,3,20,13260.0,1193.4,12066.6,6630.0,5436.6,45.05,9.0,2025-11-07 21:38:37.145146,-0.4032135049236869,False,8134.500666666666,0.6683385032197429,Quinta-feira
GOVERNMENT,CANADA,CARRETERA,MEDIUM,2014-07-01,2014,7,JULY,3,819.0,3,7,5733.0,515.97,5217.03,4095.0,1122.03,21.51,9.0,2025-11-07 21:38:37.145146,-0.8860903948614443,False,9948.008970588236,0.11278940372061738,Terça-feira
CHANNEL PARTNERS,GERMANY,CARRETERA,MEDIUM,2014-09-01,2014,9,SEPTEMBER,3,1580.0,3,12,18960.0,1706.4,17253.6,4740.0,12513.6,72.53,9.0,2025-11-07 21:38:37.145146,0.3888282860518931,False,8134.500666666666,1.538336587920865,Segunda-feira
GOVERNMENT,MEXICO,CARRETERA,MEDIUM,2014-12-01,2014,12,DECEMBER,4,521.0,3,7,3647.0,328.23,3318.77,2605.0,713.77,21.51,9.0,2025-11-07 21:38:37.145146,-0.9317819282207335,False,7735.317946428571,0.092274164416157,Segunda-feira
GOVERNMENT,UNITED STATES OF AMERICA,PASEO,MEDIUM,2014-03-01,2014,3,MARCH,1,973.0,10,20,19460.0,1751.4,17708.6,9730.0,7978.5999999999985,45.05,9.0,2025-11-07 21:38:37.145146,-0.11871862960082086,False,9975.668039215687,0.7998060850295994,Sábado
GOVERNMENT,MEXICO,PASEO,MEDIUM,2014-06-01,2014,6,JUNE,2,1038.0,10,20,20760.0,1868.4,18891.6,10380.0,8511.599999999999,45.05,9.0,2025-11-07 21:38:37.145146,-0.05906647832344567,False,7735.317946428571,1.1003555456863723,Domingo
GOVERNMENT,GERMANY,PASEO,MEDIUM,2014-10-01,2014,10,OCTOBER,4,360.0,10,7,2520.0,226.8,2293.2,1800.0,493.1999999999998,21.51,9.0,2025-11-07 21:38:37.145146,-0.9564676224182018,False,8134.500666666666,0.060630642274211284,Quarta-feira
CHANNEL PARTNERS,FRANCE,VELO,MEDIUM,2014-03-01,2014,3,MARCH,1,1967.0,120,12,23604.0,2124.36,21479.64,5901.0,15578.64,72.53,9.0,2025-11-07 21:38:37.145146,0.7318606120391463,False,9547.830817307693,1.6316418145742637,Sábado
MIDMARKET,MEXICO,VELO,MEDIUM,2014-04-01,2014,4,APRIL,2,2628.0,120,15,39420.0,3547.8,35872.2,26280.0,9592.199999999995,26.74,9.0,2025-11-07 21:38:37.145146,0.061871823121829046,False,7735.317946428571,1.2400524537493323,Terça-feira
GOVERNMENT,GERMANY,VTT,MEDIUM,2014-10-01,2014,10,OCTOBER,4,360.0,250,7,2520.0,226.8,2293.2,1800.0,493.1999999999998,21.51,9.0,2025-11-07 21:38:37.145146,-0.9564676224182018,False,8134.500666666666,0.060630642274211284,Quarta-feira
GOVERNMENT,FRANCE,VTT,MEDIUM,2013-11-01,2013,11,NOVEMBER,4,2682.0,250,20,53640.0,4827.6,48812.4,26820.0,21992.4,45.05,9.0,2025-11-07 21:38:37.145146,1.449674086292013,False,9547.830817307693,2.3033923014360074,Sexta-feira
GOVERNMENT,MEXICO,VTT,MEDIUM,2014-12-01,2014,12,DECEMBER,4,521.0,250,7,3647.0,328.23,3318.77,2605.0,713.77,21.51,9.0,2025-11-07 21:38:37.145146,-0.9317819282207335,False,7735.317946428571,0.092274164416157,Segunda-feira
GOVERNMENT,MEXICO,AMARILLA,MEDIUM,2014-06-01,2014,6,JUNE,2,1038.0,260,20,20760.0,1868.4,18891.6,10380.0,8511.599999999999,45.05,9.0,2025-11-07 21:38:37.145146,-0.05906647832344567,False,7735.317946428571,1.1003555456863723,Domingo
MIDMARKET,CANADA,AMARILLA,MEDIUM,2014-07-01,2014,7,JULY,3,1630.5,260,15,24457.5,2201.175,22256.325,16305.0,5951.324999999999,26.74,9.0,2025-11-07 21:38:37.145146,-0.3456066502027735,False,9948.008970588236,0.5982428260363833,Terça-feira
CHANNEL PARTNERS,FRANCE,AMARILLA,MEDIUM,2013-12-01,2013,12,DECEMBER,4,306.0,260,12,3672.0,330.48,3341.52,918.0,2423.52,72.53,9.0,2025-11-07 21:38:37.145146,-0.7404305855443878,False,9547.830817307693,0.25382938244012443,Domingo
CHANNEL PARTNERS,UNITED STATES OF AMERICA,CARRETERA,HIGH,2013-10-01,2013,10,OCTOBER,4,386.0,3,12,4632.0,463.2,4168.8,1158.0,3010.8,72.22,10.0,2025-11-07 21:38:37.145146,-0.674703539761692,False,9975.668039215687,0.3018143735501364,Terça-feira
GOVERNMENT,UNITED STATES OF AMERICA,MONTANA,HIGH,2014-09-01,2014,9,SEPTEMBER,3,2328.0,5,7,16296.0,1629.6,14666.4,11640.0,3026.4,20.63,10.0,2025-11-07 21:38:37.145146,-0.6729576231389396,False,9975.668039215687,0.3033781785944376,Segunda-feira
CHANNEL PARTNERS,UNITED STATES OF AMERICA,PASEO,HIGH,2013-10-01,2013,10,OCTOBER,4,386.0,10,12,4632.0,463.2,4168.8,1158.0,3010.8,72.22,10.0,2025-11-07 21:38:37.145146,-0.674703539761692,False,9975.668039215687,0.3018143735501364,Terça-feira
ENTERPRISE,FRANCE,CARRETERA,HIGH,2013-12-01,2013,12,DECEMBER,4,1482.0,3,125,185250.0,18525.0,166725.0,177840.0,0.0,-6.67,10.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9547.830817307693,0.0,Domingo
ENTERPRISE,UNITED STATES OF AMERICA,MONTANA,HIGH,2013-11-01,2013,11,NOVEMBER,4,1804.0,5,125,225500.0,22550.0,202950.0,216480.0,0.0,-6.67,10.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9975.668039215687,0.0,Sexta-feira
MIDMARKET,FRANCE,MONTANA,HIGH,2014-12-01,2014,12,DECEMBER,4,2072.0,5,15,31080.0,3108.0,27972.0,20720.0,7252.0,25.93,10.0,2025-11-07 21:38:37.145146,-0.2000380538374826,False,9547.830817307693,0.7595442502870957,Segunda-feira
GOVERNMENT,FRANCE,PASEO,HIGH,2014-03-01,2014,3,MARCH,1,1954.0,10,20,39080.0,3908.0,35172.0,19540.0,15632.0,44.44,10.0,2025-11-07 21:38:37.145146,0.7378325422308176,False,9547.830817307693,1.6372305185449365,Sábado
SMALL BUSINESS,MEXICO,PASEO,HIGH,2014-05-01,2014,5,MAY,2,591.0,10,300,177300.0,17730.0,159570.0,147750.0,11820.0,7.41,10.0,2025-11-07 21:38:37.145146,0.31120214697874593,False,7735.317946428571,1.5280561292839092,Quinta-feira
MIDMARKET,FRANCE,PASEO,HIGH,2013-10-01,2013,10,OCTOBER,4,2167.0,10,15,32505.0,3250.5,29254.5,21670.0,7584.5,25.93,10.0,2025-11-07 21:38:37.145146,-0.16282540787176544,False,9547.830817307693,0.7943689142722666,Terça-feira
GOVERNMENT,GERMANY,PASEO,HIGH,2014-10-01,2014,10,OCTOBER,4,241.0,10,20,4820.0,482.0,4338.0,2410.0,1928.0,44.44,10.0,2025-11-07 21:38:37.145146,-0.7958880602178681,False,8134.500666666666,0.23701516282376195,Quarta-feira
MIDMARKET,GERMANY,VELO,HIGH,2014-01-01,2014,1,JANUARY,1,681.0,120,15,10215.0,1021.5,9193.5,6810.0,2383.5,25.93,10.0,2025-11-07 21:38:37.145146,-0.7449095331881412,False,8134.500666666666,0.2930112243726331,Quarta-feira
MIDMARKET,GERMANY,VELO,HIGH,2014-04-01,2014,4,APRIL,2,510.0,120,15,7650.0,765.0,6885.0,5100.0,1785.0,25.93,10.0,2025-11-07 21:38:37.145146,-0.8118922959264322,False,8134.500666666666,0.21943571869316136,Terça-feira
MIDMARKET,UNITED STATES OF AMERICA,VELO,HIGH,2014-05-01,2014,5,MAY,2,790.0,120,15,11850.0,1185.0,10665.0,7900.0,2765.0,25.93,10.0,2025-11-07 21:38:37.145146,-0.7022129183432658,False,9975.668039215687,0.2771744197110825,Quinta-feira
GOVERNMENT,FRANCE,VELO,HIGH,2014-07-01,2014,7,JULY,3,639.0,120,350,223650.0,22365.0,201285.0,166140.0,35145.0,17.46,10.0,2025-11-07 21:38:37.145146,2.9216832511903332,True,9547.830817307693,3.68094079927468,Terça-feira
ENTERPRISE,UNITED STATES OF AMERICA,VELO,HIGH,2014-09-01,2014,9,SEPTEMBER,3,1596.0,120,125,199500.0,19950.0,179550.0,191520.0,0.0,-6.67,10.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9975.668039215687,0.0,Segunda-feira
GOVERNMENT,GERMANY,VELO,HIGH,2014-10-01,2014,10,OCTOBER,4,241.0,120,20,4820.0,482.0,4338.0,2410.0,1928.0,44.44,10.0,2025-11-07 21:38:37.145146,-0.7958880602178681,False,8134.500666666666,0.23701516282376195,Quarta-feira
GOVERNMENT,GERMANY,VELO,HIGH,2014-11-01,2014,11,NOVEMBER,4,2665.0,120,7,18655.0,1865.5,16789.5,13325.0,3464.5,20.63,10.0,2025-11-07 21:38:37.145146,-0.6239264646499751,False,8134.500666666666,0.42590198734591456,Sábado
ENTERPRISE,CANADA,VELO,HIGH,2013-12-01,2013,12,DECEMBER,4,1916.0,120,125,239500.0,23950.0,215550.0,229920.0,0.0,-6.67,10.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9948.008970588236,0.0,Domingo
SMALL BUSINESS,FRANCE,VELO,HIGH,2014-12-01,2014,12,DECEMBER,4,853.0,120,300,255900.0,25590.0,230310.0,213250.0,17060.0,7.41,10.0,2025-11-07 21:38:37.145146,0.8976510638520029,False,9547.830817307693,1.7867932859759863,Segunda-feira
ENTERPRISE,MEXICO,VTT,HIGH,2014-05-01,2014,5,MAY,2,341.0,250,125,42625.0,4262.5,38362.5,40920.0,0.0,-6.67,10.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,7735.317946428571,0.0,Quinta-feira
MIDMARKET,MEXICO,VTT,HIGH,2014-07-01,2014,7,JULY,3,641.0,250,15,9615.0,961.5,8653.5,6410.0,2243.5,25.93,10.0,2025-11-07 21:38:37.145146,-0.7605780157000221,False,7735.317946428571,0.29003332707685703,Terça-feira
SMALL BUSINESS,MEXICO,VTT,HIGH,2014-09-01,2014,9,SEPTEMBER,3,432.0,250,300,129600.0,12960.0,116640.0,108000.0,8640.0,7.41,10.0,2025-11-07 21:38:37.145146,-0.04469624150540616,False,7735.317946428571,1.1169547340958523,Segunda-feira
MIDMARKET,FRANCE,VTT,HIGH,2013-10-01,2013,10,OCTOBER,4,2167.0,250,15,32505.0,3250.5,29254.5,21670.0,7584.5,25.93,10.0,2025-11-07 21:38:37.145146,-0.16282540787176544,False,9547.830817307693,0.7943689142722666,Terça-feira
ENTERPRISE,UNITED STATES OF AMERICA,AMARILLA,HIGH,2014-01-01,2014,1,JANUARY,1,579.0,260,125,72375.0,7237.5,65137.5,69480.0,0.0,-6.67,10.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9975.668039215687,0.0,Quarta-feira
CHANNEL PARTNERS,CANADA,AMARILLA,HIGH,2014-04-01,2014,4,APRIL,2,3520.5,260,12,42246.0,4224.6,38021.4,10561.5,27459.9,72.22,10.0,2025-11-07 21:38:37.145146,2.0615842872470767,True,9948.008970588236,2.760341298564015,Terça-feira
GOVERNMENT,MEXICO,AMARILLA,HIGH,2014-05-01,2014,5,MAY,2,2039.0,260,20,40780.0,4078.0,36702.0,20390.0,16312.0,44.44,10.0,2025-11-07 21:38:37.145146,0.8139366001456677,False,7735.317946428571,2.108769169279114,Quinta-feira
CHANNEL PARTNERS,GERMANY,AMARILLA,HIGH,2014-08-01,2014,8,AUGUST,3,2574.0,260,12,30888.0,3088.8,27799.2,7722.0,20077.2,72.22,10.0,2025-11-07 21:38:37.145146,1.2353292455294822,False,8134.500666666666,2.4681539559363244,Sexta-feira
GOVERNMENT,CANADA,AMARILLA,HIGH,2014-09-01,2014,9,SEPTEMBER,3,707.0,260,350,247450.0,24745.0,222705.0,183820.0,38885.0,17.46,10.0,2025-11-07 21:38:37.145146,3.340255569722009,True,9948.008970588236,3.9088223698797777,Segunda-feira
MIDMARKET,FRANCE,AMARILLA,HIGH,2014-12-01,2014,12,DECEMBER,4,2072.0,260,15,31080.0,3108.0,27972.0,20720.0,7252.0,25.93,10.0,2025-11-07 21:38:37.145146,-0.2000380538374826,False,9547.830817307693,0.7595442502870957,Segunda-feira
SMALL BUSINESS,FRANCE,AMARILLA,HIGH,2014-12-01,2014,12,DECEMBER,4,853.0,260,300,255900.0,25590.0,230310.0,213250.0,17060.0,7.41,10.0,2025-11-07 21:38:37.145146,0.8976510638520029,False,9547.830817307693,1.7867932859759863,Segunda-feira
CHANNEL PARTNERS,FRANCE,CARRETERA,HIGH,2013-10-01,2013,10,OCTOBER,4,1198.0,3,12,14376.0,1581.36,12794.64,3594.0,9200.64,71.91,11.0,2025-11-07 21:38:37.145146,0.018049315890743156,False,9547.830817307693,0.9636366810481887,Terça-feira
GOVERNMENT,FRANCE,PASEO,HIGH,2014-04-01,2014,4,APRIL,2,2532.0,10,7,17724.0,1949.64,15774.36,12660.0,3114.36,19.74,11.0,2025-11-07 21:38:37.145146,-0.6631133394121892,False,9547.830817307693,0.3261850842973138,Terça-feira
CHANNEL PARTNERS,FRANCE,PASEO,HIGH,2013-10-01,2013,10,OCTOBER,4,1198.0,10,12,14376.0,1581.36,12794.64,3594.0,9200.64,71.91,11.0,2025-11-07 21:38:37.145146,0.018049315890743156,False,9547.830817307693,0.9636366810481887,Terça-feira
MIDMARKET,CANADA,VELO,HIGH,2014-01-01,2014,1,JANUARY,1,384.0,120,15,5760.0,633.5999999999999,5126.4,3840.0,1286.4,25.09,11.0,2025-11-07 21:38:37.145146,-0.8676944772151738,False,9948.008970588236,0.12931230800085758,Quarta-feira
CHANNEL PARTNERS,GERMANY,VELO,HIGH,2014-10-01,2014,10,OCTOBER,4,472.0,120,12,5664.0,623.04,5040.96,1416.0,3624.96,71.91,11.0,2025-11-07 21:38:37.145146,-0.6059681453367151,False,8134.500666666666,0.4456278447249088,Quarta-feira
GOVERNMENT,UNITED STATES OF AMERICA,VTT,HIGH,2014-03-01,2014,3,MARCH,1,1579.0,250,7,11053.0,1215.83,9837.17,7895.0,1942.17,19.74,11.0,2025-11-07 21:38:37.145146,-0.7943021859522013,False,9975.668039215687,0.1946907206981096,Sábado
CHANNEL PARTNERS,MEXICO,VTT,HIGH,2013-09-01,2013,9,SEPTEMBER,3,1005.0,250,12,12060.0,1326.6,10733.4,3015.0,7718.4,71.91,11.0,2025-11-07 21:38:37.145146,-0.14783962352647367,False,7735.317946428571,0.9978128957922948,Domingo
MIDMARKET,UNITED STATES OF AMERICA,AMARILLA,HIGH,2014-07-01,2014,7,JULY,3,3199.5,260,15,47992.5,5279.174999999999,42713.325,31995.0,10718.325,25.09,11.0,2025-11-07 21:38:37.145146,0.18790517932677173,False,9975.668039215687,1.0744468398371747,Terça-feira
CHANNEL PARTNERS,GERMANY,AMARILLA,HIGH,2014-10-01,2014,10,OCTOBER,4,472.0,260,12,5664.0,623.04,5040.96,1416.0,3624.96,71.91,11.0,2025-11-07 21:38:37.145146,-0.6059681453367151,False,8134.500666666666,0.4456278447249088,Quarta-feira
CHANNEL PARTNERS,CANADA,CARRETERA,HIGH,2014-02-01,2014,2,FEBRUARY,1,1937.0,3,12,23244.0,2556.84,20687.16,5811.0,14876.16,71.91,11.0,2025-11-07 21:38:37.145146,0.653240643503817,False,9948.008970588236,1.49539069013529,Sábado
GOVERNMENT,GERMANY,CARRETERA,HIGH,2014-03-01,2014,3,MARCH,1,792.0,3,350,277200.0,30492.0,246708.0,205920.0,40788.0,16.53,11.0,2025-11-07 21:38:37.145146,3.553235014151362,True,8134.500666666666,5.014198372020541,Sábado
MIDMARKET,CANADA,CARRETERA,HIGH,2013-11-01,2013,11,NOVEMBER,4,1560.0,3,15,23400.0,2574.0,20826.0,15600.0,5226.0,25.09,11.0,2025-11-07 21:38:37.145146,-0.4267833793308449,False,9948.008970588236,0.5253312512534838,Sexta-feira
GOVERNMENT,MEXICO,CARRETERA,HIGH,2013-11-01,2013,11,NOVEMBER,4,2706.0,3,7,18942.0,2083.62,16858.38,13530.0,3328.380000000001,19.74,11.0,2025-11-07 21:38:37.145146,-0.6391607063608123,False,7735.317946428571,0.4302835414201336,Sexta-feira
GOVERNMENT,GERMANY,MONTANA,HIGH,2014-01-01,2014,1,JANUARY,1,766.0,5,350,268100.0,29491.0,238609.0,199160.0,39449.0,16.53,11.0,2025-11-07 21:38:37.145146,3.4033771706984437,True,8134.500666666666,4.849590849706735,Quarta-feira
GOVERNMENT,GERMANY,MONTANA,HIGH,2013-10-01,2013,10,OCTOBER,4,2992.0,5,20,59840.0,6582.4,53257.6,29920.0,23337.6,43.82,11.0,2025-11-07 21:38:37.145146,1.6002258196847428,False,8134.500666666666,2.868965282114018,Terça-feira
MIDMARKET,MEXICO,MONTANA,HIGH,2014-12-01,2014,12,DECEMBER,4,2157.0,5,15,32355.0,3559.05,28795.95,21570.0,7225.950000000001,25.09,11.0,2025-11-07 21:38:37.145146,-0.20295351076201465,False,7735.317946428571,0.9341503542638803,Segunda-feira
SMALL BUSINESS,CANADA,PASEO,HIGH,2014-01-01,2014,1,JANUARY,1,873.0,10,300,261900.0,28809.0,233091.0,218250.0,14841.0,6.37,11.0,2025-11-07 21:38:37.145146,0.6493056160386904,False,9948.008970588236,1.491856314552804,Quarta-feira
GOVERNMENT,MEXICO,PASEO,HIGH,2014-03-01,2014,3,MARCH,1,1122.0,10,20,22440.0,2468.4,19971.6,11220.0,8751.599999999999,43.82,11.0,2025-11-07 21:38:37.145146,-0.03220622258879268,False,7735.317946428571,1.1313820660779237,Sábado
CHANNEL PARTNERS,CANADA,PASEO,HIGH,2014-07-01,2014,7,JULY,3,4026.0,10,12,48312.0,5314.32,42997.68,12078.0,30919.68,71.91,11.0,2025-11-07 21:38:37.145146,2.4487950188539003,True,9948.008970588236,3.108127474695239,Terça-feira
CHANNEL PARTNERS,FRANCE,PASEO,HIGH,2014-07-01,2014,7,JULY,3,2425.5,10,12,29106.0,3201.66,25904.34,7276.5,18627.840000000004,71.91,11.0,2025-11-07 21:38:37.145146,1.073120161147913,False,9547.830817307693,1.9510023120887998,Terça-feira
GOVERNMENT,CANADA,PASEO,HIGH,2014-08-01,2014,8,AUGUST,3,2394.0,10,20,47880.0,5266.8,42613.2,23940.0,18673.2,43.82,11.0,2025-11-07 21:38:37.145146,1.0781967494817621,False,9948.008970588236,1.8770791276131946,Sexta-feira
MIDMARKET,MEXICO,PASEO,HIGH,2014-08-01,2014,8,AUGUST,3,1984.0,10,15,29760.0,3273.6,26486.4,19840.0,6646.4000000000015,25.09,11.0,2025-11-07 21:38:37.145146,-0.26781543247459016,False,7735.317946428571,0.8592277713766985,Sexta-feira
GOVERNMENT,GERMANY,PASEO,HIGH,2013-10-01,2013,10,OCTOBER,4,2992.0,10,20,59840.0,6582.4,53257.6,29920.0,23337.6,43.82,11.0,2025-11-07 21:38:37.145146,1.6002258196847428,False,8134.500666666666,2.868965282114018,Terça-feira
GOVERNMENT,FRANCE,VELO,HIGH,2013-09-01,2013,9,SEPTEMBER,3,2805.0,120,20,56100.0,6171.0,49929.0,28050.0,21879.0,43.82,11.0,2025-11-07 21:38:37.145146,1.4369826154573893,False,9547.830817307693,2.291515258140012,Domingo
